temp (degree_c),chl1 (mg/m3),chl2 (mg/m3),avg_chloro (mg/m3),sample_id,site_code,site_name,lat,lon,time_utc,akashiwo_sanguinea (cells/l),alexandrium_spp (cells/l),dinophysis_spp (cells/l),lingulodinium_polyedra (cells/l),prorocentrum_spp (cells/l),pseudo_nitzschia_delicatissima_group (cells/l),pseudo_nitzschia_seriata_group (cells/l),ceratium_spp (cells/l),cochlodinium_spp (cells/l),gymnodinium_spp (cells/l),other_diatoms (cells/l),other_dinoflagellates (cells/l),total_phytoplankton (cells/l)
14.9,2.59,3.35,2.97,MBB250506,MBB,Morro Bay Back Bay,35.32999,-120.844475,2025-05-07 02:44:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11727.6875,533.0767,12260.765
20.5,8.45,8.73,8.59,MBB250513,MBB,Morro Bay Back Bay,35.32999,-120.844475,2025-05-13 20:22:00+00:00,0.0,0.0,0.0,0.0,0.0,1599.2302,0.0,0.0,0.0,0.0,10661.534,1599.2302,13859.995
18.5,14.27,12.74,13.505,MBB250519,MBB,Morro Bay Back Bay,35.32999,-120.844475,2025-05-20 01:15:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,6929.9976,0.0,0.0,0.0,19723.838,533.0767,27186.912
18.9,18.62,14.49,16.555,MBB250527,MBB,Morro Bay Back Bay,35.32999,-120.844475,2025-05-27 19:20:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5863.8438,1066.1534,6929.9976
24.3,8.87,9.46,9.17,MBB250603,MBB,Morro Bay Back Bay,35.32999,-120.844475,2025-06-03 22:20:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9062.305,0.0,9062.305
18.0,9.17,8.9,9.03,MBB250610,MBB,Morro Bay Back Bay,35.32999,-120.844475,2025-06-10 19:34:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1599.2302,0.0,1599.2302
23.3,7.25,7.01,7.13,MBB250617,MBB,Morro Bay Back Bay,35.32999,-120.844475,2025-06-17 23:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3198.4604,533.0767,3731.537
17.3,8.44,8.96,8.7,MBB250623,MBB,Morro Bay Back Bay,35.32999,-120.844475,2025-06-23 17:50:00+00:00,0.0,0.0,533.0767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12260.765,0.0,12793.842
19.9,27.99,27.99,27.99,MBB250701,MBB,Morro Bay Back Bay,35.32999,-120.844475,2025-07-01 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3731.537,4264.614,8529.228
19.0,5.77,6.0,5.89,MBB250708,MBB,Morro Bay Back Bay,35.32999,-120.844475,2025-07-08 17:45:00+00:00,0.0,0.0,0.0,0.0,1066.1534,0.0,0.0,0.0,0.0,0.0,5863.8438,2665.3835,9595.381
20.2,4.03,5.33,4.68,MBB250715,MBB,Morro Bay Back Bay,35.32999,-120.844475,2025-07-15 22:38:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14926.148,533.0767,15459.225
18.2,8.51,8.52,8.52,MBB250722,MBB,Morro Bay Back Bay,35.32999,-120.844475,2025-07-22 17:00:00+00:00,0.0,0.0,533.0767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11194.611,3731.537,15459.225
20.0,4.98,4.63,4.81,MBB250729,MBB,Morro Bay Back Bay,35.32999,-120.844475,2025-07-29 22:40:00+00:00,0.0,0.0,0.0,0.0,0.0,6396.921,2132.307,533.0767,0.0,0.0,15992.302,5863.8438,31451.527
19.5,4.44,4.38,4.41,MBB250805,MBB,Morro Bay Back Bay,35.32999,-120.844475,2025-08-05 17:23:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6929.9976,1066.1534,7996.151
12.4,1.9,1.47,1.685,MBF240311,MBF,Morro Bay Front Bay,35.370853,-120.858734,2024-03-11 17:40:00+00:00,0.0,0.0,0.0,0.0,1066.1534,0.0,0.0,0.0,0.0,0.0,69833.055,2132.307,73031.51
12.4,2.95,2.93,2.94,MBF240318,MBF,Morro Bay Front Bay,35.370853,-120.858734,2024-03-18 13:30:00+00:00,0.0,0.0,0.0,0.0,3198.4604,29319.22,19723.838,0.0,0.0,0.0,166319.94,4797.6904,224958.38
12.3,3.29,3.44,3.365,MBF240325,MBF,Morro Bay Front Bay,35.370853,-120.858734,2024-03-25 18:50:00+00:00,0.0,0.0,0.0,0.0,0.0,4797.6904,17591.531,0.0,0.0,0.0,232421.45,3731.537,258542.22
13.1,1.25,1.83,1.54,MBF240403,MBF,Morro Bay Front Bay,35.370853,-120.858734,2024-04-03 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,1066.1534,0.0,0.0,0.0,0.0,1599.2302,533.0767,3198.4604
12.1,1.41,1.34,1.375,MBF240408,MBF,Morro Bay Front Bay,35.370853,-120.858734,2024-04-08 16:40:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4264.614,533.0767,4797.6904
11.4,1.67,1.57,1.62,MBF240416,MBF,Morro Bay Front Bay,35.370853,-120.858734,2024-04-16 12:50:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533.0767,4264.614,1599.2302,6396.921
11.9,1.27,1.25,1.26,MBF240422,MBF,Morro Bay Front Bay,35.370853,-120.858734,2024-04-22 16:50:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,11727.6875,0.0,0.0,0.0,7996.151,18657.686,38381.523
11.8,1.65,1.51,1.58,MBF240430,MBF,Morro Bay Front Bay,35.370853,-120.858734,2024-05-01 00:55:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39447.676,533.0767,39980.754
10.9,3.88,4.18,4.03,MBF240506,MBF,Morro Bay Front Bay,35.370853,-120.858734,2024-05-06 16:35:00+00:00,0.0,0.0,0.0,0.0,0.0,11727.6875,0.0,0.0,0.0,1066.1534,124206.875,533.0767,137533.8
12.1,12.6,14.0,13.3,MBF240513,MBF,Morro Bay Front Bay,35.370853,-120.858734,2024-05-14 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,10128.458,50642.29,0.0,0.0,1599.2302,2077933.1,1599.2302,2142435.2
12.0,5.02,6.56,5.79,MBF240520,MBF,Morro Bay Front Bay,35.370853,-120.858734,2024-05-20 16:18:00+00:00,0.0,0.0,0.0,1066.1534,533.0767,10128.458,85825.35,0.0,0.0,533.0767,288927.6,8529.228,395542.94
13.0,5.63,5.67,5.65,MBF240528,MBF,Morro Bay Front Bay,35.370853,-120.858734,2024-05-28 23:18:00+00:00,0.0,2132.307,0.0,0.0,0.0,6929.9976,0.0,0.0,0.0,2132.307,182845.31,31451.527,225491.45
12.3,8.82,9.52,9.17,MBF240603,MBF,Morro Bay Front Bay,35.370853,-120.858734,2024-06-03 15:48:00+00:00,0.0,0.0,0.0,0.0,533.0767,43179.215,17591.531,533.0767,0.0,1066.1534,625299.0,1066.1534,689268.2
13.9,9.66,9.38,9.52,MBF240610,MBF,Morro Bay Front Bay,35.370853,-120.858734,2024-06-10 22:52:00+00:00,0.0,0.0,1066.1534,0.0,1599.2302,2132.307,2665.3835,0.0,0.0,1066.1534,589582.9,5330.767,604509.0
12.0,3.75,4.14,3.945,MBF240617,MBF,Morro Bay Front Bay,35.370853,-120.858734,2024-06-17 15:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294791.44,0.0,294791.44
14.6,17.78,18.83,18.305,MBF240624,MBF,Morro Bay Front Bay,35.370853,-120.858734,2024-06-24 20:43:00+00:00,0.0,0.0,0.0,0.0,0.0,27719.99,59704.594,0.0,0.0,3198.4604,859319.7,1066.1534,951008.9
12.2,6.75,6.27,6.51,MBF240701,MBF,Morro Bay Front Bay,35.370853,-120.858734,2024-07-01 14:53:00+00:00,0.0,0.0,0.0,0.0,533.0767,27719.99,14393.071,0.0,0.0,0.0,452049.06,1066.1534,495761.34
13.7,20.99,18.34,19.665,MBF240708,MBF,Morro Bay Front Bay,35.370853,-120.858734,2024-07-08 20:25:00+00:00,0.0,0.0,0.0,0.0,0.0,19190.762,17058.455,0.0,0.0,1066.1534,1267656.5,2665.3835,1307637.2
13.8,3.3,3.72,3.51,MBF240715,MBF,Morro Bay Front Bay,35.370853,-120.858734,2024-07-15 13:40:00+00:00,1066.1534,4264.614,0.0,0.0,9062.305,0.0,6929.9976,533.0767,0.0,1599.2302,68233.82,34116.91,125806.11
14.3,3.57,3.79,3.68,MBF240722,MBF,Morro Bay Front Bay,35.370853,-120.858734,2024-07-22 19:33:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,19723.838,0.0,0.0,533.0767,60237.67,5863.8438,86358.43
14.7,5.29,6.47,5.88,MBF240729,MBF,Morro Bay Front Bay,35.370853,-120.858734,2024-07-30 00:45:00+00:00,0.0,0.0,0.0,0.0,7463.074,9595.381,68233.82,0.0,0.0,0.0,95953.81,15459.225,197238.39
13.5,5.77,7.44,6.605,MBF240805,MBF,Morro Bay Front Bay,35.370853,-120.858734,2024-08-05 19:14:00+00:00,2665.3835,0.0,533.0767,0.0,4264.614,0.0,58638.44,0.0,0.0,0.0,99685.35,5863.8438,173783.02
13.8,9.78,10.85,10.315,MBF240812,MBF,Morro Bay Front Bay,35.370853,-120.858734,2024-08-12 22:40:00+00:00,19723.838,4797.6904,533.0767,0.0,10661.534,0.0,9595.381,0.0,0.0,9062.305,146063.02,22389.223,223892.22
14.1,8.94,11.11,10.025,MBF240819,MBF,Morro Bay Front Bay,35.370853,-120.858734,2024-08-19 18:05:00+00:00,24521.53,1066.1534,533.0767,0.0,15992.302,41046.906,14393.071,533.0767,2132.307,8529.228,466975.22,17591.531,594380.56
15.6,17.64,17.64,17.64,MBF240826,MBF,Morro Bay Front Bay,35.370853,-120.858734,2024-08-26 22:42:00+00:00,43179.215,18657.686,1066.1534,0.0,23455.375,67700.74,0.0,1599.2302,0.0,0.0,256942.98,21323.068,435523.7
15.5,30.44,30.51,30.475,MBF240902,MBF,Morro Bay Front Bay,35.370853,-120.858734,2024-09-02 17:57:00+00:00,41046.906,55439.98,1066.1534,533.0767,51175.367,7463.074,533.0767,0.0,0.0,10128.458,17591.531,175915.31,363025.25
15.5,3.02,2.81,2.92,MBF240910,MBF,Morro Bay Front Bay,35.370853,-120.858734,2024-09-10 21:35:00+00:00,1066.1534,0.0,0.0,0.0,5330.767,10661.534,19190.762,0.0,0.0,0.0,56506.133,4797.6904,97553.04
15.1,8.82,8.84,8.83,MBF240916,MBF,Morro Bay Front Bay,35.370853,-120.858734,2024-09-16 16:45:00+00:00,1066.1534,0.0,0.0,0.0,13326.918,25587.684,144996.88,0.0,0.0,1599.2302,47976.906,22922.299,257476.06
15.2,22.6,22.04,22.32,MBF240924,MBF,Morro Bay Front Bay,35.370853,-120.858734,2024-09-24 20:50:00+00:00,40513.832,2132.307,0.0,0.0,9595.381,2665.3835,0.0,4797.6904,0.0,6929.9976,4264.614,47976.906,119409.19
15.0,24.84,24.07,24.46,MBF241001,MBF,Morro Bay Front Bay,35.370853,-120.858734,2024-10-01 16:20:00+00:00,76229.97,533.0767,2132.307,0.0,45844.598,0.0,1066.1534,11727.6875,2132.307,38914.6,20789.992,117276.88,317180.66
16.5,21.9,22.6,22.25,MBF241007,MBF,Morro Bay Front Bay,35.370853,-120.858734,2024-10-07 18:50:00+00:00,28253.066,0.0,1599.2302,533.0767,58105.363,3731.537,2132.307,18657.686,5330.767,0.0,13326.918,71965.36,204168.39
15.3,15.82,21.97,18.9,MBF241014,MBF,Morro Bay Front Bay,35.370853,-120.858734,2024-10-14 15:00:00+00:00,39980.754,1599.2302,3731.537,1599.2302,33050.758,0.0,0.0,6929.9976,4264.614,12793.842,15459.225,43179.215,163654.56
15.2,4.78,4.98,4.88,MBF241021,MBF,Morro Bay Front Bay,35.370853,-120.858734,2024-10-21 19:52:00+00:00,12260.765,0.0,1066.1534,1599.2302,11194.611,0.0,0.0,1066.1534,4264.614,0.0,9595.381,16525.379,57572.285
14.1,3.512,3.53,3.521,MBF241028,MBF,Morro Bay Front Bay,35.370853,-120.858734,2024-10-28 15:00:00+00:00,3198.4604,0.0,1599.2302,1066.1534,7463.074,5863.8438,9595.381,0.0,4264.614,1066.1534,31984.604,17591.531,83693.05
12.7,1.806,1.89,1.848,MBF241104,MBF,Morro Bay Front Bay,35.370853,-120.858734,2024-11-04 18:00:00+00:00,0.0,0.0,0.0,0.0,1599.2302,1599.2302,1599.2302,0.0,0.0,0.0,29852.297,3731.537,38381.523
,3.39,3.3,3.35,MBF241111,MBF,Morro Bay Front Bay,35.370853,-120.858734,2024-11-12 02:30:00+00:00,1599.2302,1599.2302,1066.1534,1066.1534,10661.534,0.0,0.0,533.0767,0.0,1599.2302,50109.21,11727.6875,82093.81
12.2,1.64,1.86,1.75,MBF241118,MBF,Morro Bay Front Bay,35.370853,-120.858734,2024-11-18 18:20:00+00:00,1599.2302,0.0,533.0767,533.0767,6396.921,0.0,0.0,0.0,1066.1534,0.0,13859.995,3198.4604,27186.912
12.3,2.04,2.34,2.19,MBF241125,MBF,Morro Bay Front Bay,35.370853,-120.858734,2024-11-26 02:05:00+00:00,533.0767,0.0,1066.1534,2132.307,20256.916,0.0,1599.2302,533.0767,0.0,533.0767,3731.537,5863.8438,36249.22
12.7,3.16,3.36,3.26,MBF241203,MBF,Morro Bay Front Bay,35.370853,-120.858734,2024-12-03 16:30:00+00:00,533.0767,0.0,0.0,4264.614,3731.537,0.0,0.0,6929.9976,0.0,0.0,36782.293,2132.307,54373.824
12.3,1.43,1.69,1.56,MBF241209,MBF,Morro Bay Front Bay,35.370853,-120.858734,2024-12-10 01:00:00+00:00,0.0,0.0,0.0,0.0,2132.307,0.0,0.0,2132.307,0.0,2132.307,22389.223,2665.3835,31451.527
12.0,0.6,0.55,0.57,MBF241216,MBF,Morro Bay Front Bay,35.370853,-120.858734,2024-12-16 17:11:00+00:00,0.0,0.0,0.0,0.0,0.0,2665.3835,0.0,0.0,0.0,0.0,10661.534,1066.1534,14393.071
13.1,1.23,1.27,1.25,MBF241223,MBF,Morro Bay Front Bay,35.370853,-120.858734,2024-12-24 00:05:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,2132.307,0.0,0.0,0.0,14393.071,0.0,16525.379
11.5,1.06,1.11,1.08,MBF241230,MBF,Morro Bay Front Bay,35.370853,-120.858734,2024-12-30 16:10:00+00:00,0.0,0.0,533.0767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17591.531,533.0767,18657.686
12.6,0.86777806,0.90976727,0.88877267,MBF250106,MBF,Morro Bay Front Bay,35.370853,-120.858734,2025-01-06 22:15:00+00:00,,,,,,,,,,,,,
11.6,2.5053592,2.729302,2.6173306,MBF250114,MBF,Morro Bay Front Bay,35.370853,-120.858734,2025-01-14 18:20:00+00:00,0.0,0.0,0.0,0.0,0.0,1599.2302,0.0,533.0767,0.0,0.0,52241.52,533.0767,54906.902
12.4,,,,MBF250121,MBF,Morro Bay Front Bay,35.370853,-120.858734,2025-01-21 23:22:00+00:00,2132.307,0.0,0.0,0.0,533.0767,0.0,1066.1534,0.0,0.0,0.0,14393.071,1066.1534,19190.762
12.1,1.95,3.22,2.58,MBF250130,MBF,Morro Bay Front Bay,35.370853,-120.858734,2025-01-30 18:40:00+00:00,0.0,0.0,533.0767,0.0,533.0767,0.0,0.0,0.0,0.0,0.0,12793.842,12260.765,26120.76
13.5,1.9,1.89,1.9,MBF250205,MBF,Morro Bay Front Bay,35.370853,-120.858734,2025-02-05 22:30:00+00:00,0.0,0.0,1066.1534,533.0767,2132.307,0.0,0.0,0.0,0.0,0.0,4797.6904,1599.2302,10128.458
11.9,1.41,1.69,1.55,MBF250211,MBF,Morro Bay Front Bay,35.370853,-120.858734,2025-02-11 16:45:00+00:00,1599.2302,0.0,0.0,0.0,1066.1534,0.0,0.0,533.0767,3731.537,0.0,18657.686,14393.071,39980.754
11.91,1.23,1.21,1.22,MBF250217,MBF,Morro Bay Front Bay,35.370853,-120.858734,2025-02-17 19:56:00+00:00,1066.1534,0.0,0.0,0.0,3198.4604,0.0,5330.767,0.0,0.0,0.0,10661.534,0.0,20256.916
,2.13,2.41,2.27,MBF250225,MBF,Morro Bay Front Bay,35.370853,-120.858734,2025-02-25 16:15:00+00:00,0.0,0.0,0.0,0.0,533.0767,0.0,0.0,533.0767,0.0,0.0,15992.302,533.0767,17591.531
12.8,1.52,1.75,1.635,MBF250304,MBF,Morro Bay Front Bay,35.370853,-120.858734,2025-03-04 21:14:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5863.8438,1599.2302,7463.074
12.0,1.3436563,1.4556277,1.399642,MBF250311,MBF,Morro Bay Front Bay,35.370853,-120.858734,2025-03-11 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,1599.2302,1599.2302,0.0,0.0,0.0,11194.611,1066.1534,15459.225
12.7,1.32,1.4,1.36,MBF250317,MBF,Morro Bay Front Bay,35.370853,-120.858734,2025-03-17 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,2132.307,0.0,0.0,0.0,0.0,16525.379,0.0,18657.686
11.4,1.15,0.81,0.98,MBF250325,MBF,Morro Bay Front Bay,35.370853,-120.858734,2025-03-25 15:55:00+00:00,533.0767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4264.614,1066.1534,5863.8438
12.6,1.88,1.79,1.835,MBF250331,MBF,Morro Bay Front Bay,35.370853,-120.858734,2025-03-31 21:08:00+00:00,0.0,0.0,0.0,0.0,533.0767,0.0,0.0,0.0,0.0,0.0,23455.375,1066.1534,25054.605
11.4,2.67,2.46,2.565,MBF250408,MBF,Morro Bay Front Bay,35.370853,-120.858734,2025-04-08 15:28:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26120.76,533.0767,26653.836
13.1,33.87,29.74,31.805,MBF250415,MBF,Morro Bay Front Bay,35.370853,-120.858734,2025-04-15 20:11:00+00:00,0.0,0.0,0.0,0.0,0.0,2132.307,5863.8438,0.0,0.0,0.0,937148.9,1599.2302,946744.25
12.1,7.08,7.22,7.15,MBF250422,MBF,Morro Bay Front Bay,35.370853,-120.858734,2025-04-23 02:15:00+00:00,0.0,0.0,0.0,0.0,0.0,4264.614,38914.6,0.0,0.0,533.0767,920623.5,1066.1534,965401.94
13.6,2.127,,2.127,MBF250429,MBF,Morro Bay Front Bay,35.370853,-120.858734,2025-04-29 19:25:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,6929.9976,0.0,0.0,0.0,330507.56,4797.6904,342768.34
12.0,3.89,3.78,3.835,MBF250506,MBF,Morro Bay Front Bay,35.370853,-120.858734,2025-05-07 01:55:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,1066.1534,0.0,0.0,0.0,251612.22,10661.534,264406.06
14.3,3.42,4.19,3.805,MBF250513,MBF,Morro Bay Front Bay,35.370853,-120.858734,2025-05-13 19:26:00+00:00,0.0,0.0,533.0767,0.0,0.0,0.0,1066.1534,0.0,0.0,0.0,30918.45,2665.3835,35183.062
12.9,13.72,14.27,13.995,MBF250519,MBF,Morro Bay Front Bay,35.370853,-120.858734,2025-05-20 00:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,533.0767,0.0,0.0,533.0767,52241.52,2665.3835,55973.055
12.1,15.39,16.8,16.095,MBF250527,MBF,Morro Bay Front Bay,35.370853,-120.858734,2025-05-27 18:25:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,7996.151,0.0,0.0,0.0,244149.14,2665.3835,254810.67
14.3,8.43,7.19,7.81,MBF250603,MBF,Morro Bay Front Bay,35.370853,-120.858734,2025-06-03 23:40:00+00:00,0.0,0.0,0.0,533.0767,0.0,4264.614,3198.4604,0.0,0.0,0.0,134335.33,3731.537,146063.02
13.6,1.15,1.06,1.11,MBF250610,MBF,Morro Bay Front Bay,35.370853,-120.858734,2025-06-10 18:30:00+00:00,0.0,0.0,1066.1534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27186.912,3198.4604,31451.527
13.0,2.93,2.77,2.85,MBF250617,MBF,Morro Bay Front Bay,35.370853,-120.858734,2025-06-17 22:42:00+00:00,0.0,0.0,533.0767,0.0,0.0,17058.455,11727.6875,0.0,0.0,0.0,30385.373,4264.614,65035.36
12.0,13.86,13.72,13.79,MBF250623,MBF,Morro Bay Front Bay,35.370853,-120.858734,2025-06-23 17:06:00+00:00,0.0,0.0,0.0,0.0,0.0,45311.523,65035.36,0.0,0.0,0.0,292659.12,4264.614,407270.62
13.7,5.16,5.37,5.27,MBF250701,MBF,Morro Bay Front Bay,35.370853,-120.858734,2025-07-01 23:36:00+00:00,0.0,0.0,533.0767,533.0767,3198.4604,0.0,0.0,533.0767,0.0,0.0,27186.912,13326.918,46910.75
13.5,1.51,1.65,1.58,MBF250708,MBF,Morro Bay Front Bay,35.370853,-120.858734,2025-07-08 17:05:00+00:00,0.0,0.0,533.0767,0.0,533.0767,0.0,0.0,1066.1534,0.0,0.0,3731.537,5863.8438,12260.765
14.7,7.43,4.14,5.79,MBF250715,MBF,Morro Bay Front Bay,35.370853,-120.858734,2025-07-15 21:47:00+00:00,6396.921,0.0,0.0,0.0,3731.537,0.0,0.0,3731.537,4797.6904,0.0,509621.34,15459.225,544804.44
14.4,6.68,2.49,4.58,MBF250722,MBF,Morro Bay Front Bay,35.370853,-120.858734,2025-07-22 16:25:00+00:00,2665.3835,0.0,2132.307,0.0,5863.8438,10661.534,3198.4604,3731.537,25054.605,0.0,151926.86,17591.531,224958.38
14.9,4.69,3.71,4.2,MBF250729,MBF,Morro Bay Front Bay,35.370853,-120.858734,2025-07-29 22:00:00+00:00,0.0,0.0,0.0,0.0,1066.1534,57572.285,0.0,1599.2302,0.0,0.0,158856.86,7996.151,227090.69
13.3,5.1,5.6,5.35,MBF250805,MBF,Morro Bay Front Bay,35.370853,-120.858734,2025-08-05 16:40:00+00:00,1066.1534,0.0,533.0767,0.0,533.0767,0.0,0.0,2132.307,0.0,0.0,54906.902,10661.534,69833.055
15.0,2.55,2.55,2.55,NP031924,NP,Newport Beach Pier,33.6061,-117.9311,2024-03-19 17:30:00+00:00,0.0,0.0,2599.0,7796.0,5198.0,5198.0,0.0,5198.0,0.0,0.0,233889.0,5198.0,265075.0
13.0,2.76,2.79,2.78,NP032624,NP,Newport Beach Pier,33.6061,-117.9311,2024-03-26 17:30:00+00:00,0.0,0.0,2599.0,2599.0,7796.0,0.0,0.0,18191.0,0.0,0.0,57173.0,7796.0,98753.0
14.0,4.88,4.9,4.89,NP040124,NP,Newport Beach Pier,33.6061,-117.9311,2024-04-01 17:30:00+00:00,0.0,0.0,0.0,12994.0,10395.0,12994.0,23389.0,0.0,0.0,0.0,101352.0,18191.0,179315.0
14.0,5.75,5.65,5.7,NP040824,NP,Newport Beach Pier,33.6061,-117.9311,2024-04-08 17:30:00+00:00,0.0,0.0,7796.0,10395.0,54574.0,0.0,7796.0,2599.0,0.0,2599.0,33784.0,20790.0,140334.0
14.5,3.65,3.48,3.56,NP041524,NP,Newport Beach Pier,33.6061,-117.9311,2024-04-15 17:30:00+00:00,0.0,0.0,2599.0,2599.0,7796.0,5198.0,2599.0,0.0,0.0,0.0,111747.0,10395.0,142932.0
16.0,6.69,6.93,6.81,NP042224,NP,Newport Beach Pier,33.6061,-117.9311,2024-04-22 17:30:00+00:00,0.0,0.0,12994.0,20790.0,83161.0,2599.0,0.0,7796.0,5198.0,0.0,10395.0,38982.0,181914.0
16.0,10.54,10.48,10.51,NP042924,NP,Newport Beach Pier,33.6061,-117.9311,2024-04-29 17:30:00+00:00,20790.0,0.0,2599.0,5198.0,67568.0,25988.0,23389.0,10395.0,20790.0,28586.0,41580.0,122142.0,376822.0
14.0,4.65,4.68,4.66,NP050624,NP,Newport Beach Pier,33.6061,-117.9311,2024-05-06 18:00:00+00:00,7796.0,0.0,0.0,2599.0,41580.0,7796.0,5198.0,2599.0,5198.0,5198.0,12994.0,54574.0,148130.0
15.5,10.69,11.0,10.85,NP052024,NP,Newport Beach Pier,33.6061,-117.9311,2024-05-20 17:00:00+00:00,7796.0,12994.0,2599.0,0.0,5198.0,0.0,0.0,18191.0,64969.0,15593.0,51975.0,64969.0,254680.0
16.0,29.74,32.49,31.12,NP052824,NP,Newport Beach Pier,33.6061,-117.9311,2024-05-28 17:00:00+00:00,132537.0,15593.0,2599.0,0.0,18191.0,18191.0,0.0,5198.0,122142.0,18191.0,5198.0,70167.0,408007.0
17.0,33.18,32.51,32.85,NP060324,NP,Newport Beach Pier,33.6061,-117.9311,2024-06-03 17:00:00+00:00,194908.0,0.0,7796.0,5198.0,33784.0,0.0,0.0,18191.0,23389.0,0.0,2599.0,46778.0,332643.0
17.3,2.27,1.79,2.03,NP061024,NP,Newport Beach Pier,33.6061,-117.9311,2024-06-10 17:00:00+00:00,0.0,0.0,0.0,0.0,7796.0,0.0,0.0,0.0,0.0,0.0,5198.0,12994.0,25988.0
18.6,3.15,3.13,3.14,NP061724,NP,Newport Beach Pier,33.6061,-117.9311,2024-06-17 17:30:00+00:00,0.0,0.0,0.0,15593.0,2599.0,0.0,0.0,2599.0,0.0,0.0,20790.0,0.0,41580.0
19.0,3.55,3.46,3.51,NP062624,NP,Newport Beach Pier,33.6061,-117.9311,2024-06-26 17:30:00+00:00,7796.0,0.0,0.0,2599.0,7796.0,10395.0,0.0,0.0,0.0,0.0,2599.0,15593.0,46778.0
21.5,1.38,1.33,1.35,NP070824,NP,Newport Beach Pier,33.6061,-117.9311,2024-07-08 19:00:00+00:00,0.0,0.0,0.0,0.0,7796.0,0.0,0.0,0.0,0.0,0.0,18191.0,0.0,25988.0
18.5,3.41,3.35,3.38,NP071524,NP,Newport Beach Pier,33.6061,-117.9311,2024-07-15 17:30:00+00:00,2599.0,2599.0,0.0,12994.0,7796.0,0.0,0.0,2599.0,0.0,0.0,15593.0,15593.0,64969.0
19.5,5.11,5.38,5.25,NP072324,NP,Newport Beach Pier,33.6061,-117.9311,2024-07-23 17:30:00+00:00,18191.0,0.0,0.0,46778.0,10395.0,10395.0,7796.0,2599.0,0.0,0.0,18191.0,80562.0,197507.0
17.5,4.15,4.17,4.16,NP073024,NP,Newport Beach Pier,33.6061,-117.9311,2024-07-30 17:30:00+00:00,5198.0,0.0,0.0,41580.0,0.0,25988.0,0.0,2599.0,0.0,0.0,36383.0,62371.0,179315.0
17.0,3.95,3.85,3.9,NP080524,NP,Newport Beach Pier,33.6061,-117.9311,2024-08-05 17:30:00+00:00,0.0,0.0,0.0,15593.0,5198.0,0.0,0.0,5198.0,2599.0,0.0,59772.0,33784.0,124741.0
22.0,3.13,2.96,3.04,NP081224,NP,Newport Beach Pier,33.6061,-117.9311,2024-08-12 17:30:00+00:00,0.0,0.0,0.0,0.0,7796.0,28586.0,7796.0,0.0,0.0,0.0,111747.0,31185.0,194908.0
22.2,1.18,1.12,1.15,NP082024,NP,Newport Beach Pier,33.6061,-117.9311,2024-08-20 17:30:00+00:00,0.0,0.0,0.0,2599.0,0.0,0.0,0.0,0.0,0.0,0.0,23389.0,31185.0,57173.0
22.0,2.42,2.47,2.45,NP082724,NP,Newport Beach Pier,33.6061,-117.9311,2024-08-27 17:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5198.0,0.0,0.0,25988.0,57173.0,88358.0
